Transaction_ID,Product
35206,light bulbs
35207,domestic eggs
35208,fruit/vegetable juice
35209,instant coffee
35210,oil
35211,cream cheese 
35212,sugar
35213,chewing gum
35214,chocolate
35215,shopping bags
35216,female sanitary products
35217,frozen meals
35218,chocolate
35219,pastry
35220,roll products 
35221,whipped/sour cream
35222,sugar
35223,chocolate
35224,meat spreads
35225,brown bread
35226,decalcifier
35227,rolls/buns
35228,rolls/buns
35229,newspapers
35230,other vegetables
35231,detergent
35232,margarine
35233,cat food
35234,sugar
35235,newspapers
35236,baking powder
35237,napkins
35238,soda
35239,margarine
35240,long life bakery product
35241,bottled beer
35242,sugar
35243,pastry
35244,rolls/buns
35245,frozen meals
35246,sugar
35247,salty snack
35248,frozen vegetables
35249,domestic eggs
35250,margarine
35251,candles
35252,white bread
35253,margarine
35254,ketchup
35255,shopping bags
35256,brown bread
35257,rolls/buns
35258,detergent
35259,brown bread
35260,bottled water
35261,domestic eggs
35262,brown bread
35263,waffles
35264,hard cheese
35265,flour
35266,soda
35267,dessert
35268,rolls/buns
35269,soda
35270,yogurt
35271,napkins
35272,butter
35273,domestic eggs
35274,rolls/buns
35275,sauces
35276,herbs
35277,brown bread
35278,sweet spreads
35279,pasta
35280,pastry
35281,misc. beverages
35282,domestic eggs
35283,coffee
35284,long life bakery product
35285,canned beer
35286,napkins
35287,snack products
35288,misc. beverages
35289,flour
35290,pickled vegetables
35291,margarine
35292,rolls/buns
35293,candy
35294,yogurt
35295,sliced cheese
35296,soda
35297,pasta
35298,specialty chocolate
35299,UHT-milk
35300,soda
35301,processed cheese
35302,root vegetables
35303,whole milk
35304,yogurt
35305,softener
35306,coffee
35307,cereals
35308,hard cheese
35309,dessert
35310,coffee
35311,napkins
35312,grapes
35313,waffles
35314,soda
35315,frozen meals
35316,domestic eggs
35317,chewing gum
35318,long life bakery product
35319,domestic eggs
35320,pickled vegetables
35321,soda
35322,cream cheese 
35323,candy
35324,pet care
35325,salty snack
35326,oil
35327,yogurt
35328,yogurt
35329,candy
35330,misc. beverages
35331,popcorn
35332,coffee
35333,canned vegetables
35334,rolls/buns
35335,syrup
35336,hard cheese
35337,whipped/sour cream
35338,newspapers
35339,pastry
35340,shopping bags
35341,oil
35342,shopping bags
35343,white wine
35344,chewing gum
35345,cake bar
35346,napkins
35347,fruit/vegetable juice
35348,bottled water
35349,brown bread
35350,sliced cheese
35351,shopping bags
35352,fruit/vegetable juice
35353,candy
35354,nut snack
35355,shopping bags
35356,rolls/buns
35357,house keeping products
35358,waffles
35359,soda
35360,brown bread
35361,waffles
35362,chocolate
35363,dishes
35364,bottled water
35365,margarine
35366,specialty bar
35367,margarine
35368,margarine
35369,sliced cheese
35370,jam
35371,rolls/buns
35372,bottled water
35373,cat food
35374,curd
35375,red/blush wine
35376,margarine
35377,newspapers
35378,other vegetables
35379,napkins
35380,long life bakery product
35381,bottled beer
35382,napkins
35383,chewing gum
35384,candy
35385,bottled water
35386,shopping bags
35387,sweet spreads
35388,chewing gum
35389,waffles
35390,curd cheese
35391,specialty vegetables
35392,canned beer
35393,canned fish
35394,waffles
35395,shopping bags
35396,shopping bags
35397,flower (seeds)
35398,margarine
35399,specialty chocolate
35400,soda
35401,candy
35402,dental care
35403,candy
35404,rolls/buns
35405,coffee
35406,whisky
35407,dishes
35408,rolls/buns
35409,frozen vegetables
35410,bottled water
35411,candy
35412,brown bread
35413,salty snack
35414,margarine
35415,misc. beverages
35416,sparkling wine
35417,newspapers
35418,canned vegetables
35419,domestic eggs
35420,fruit/vegetable juice
35421,red/blush wine
35422,Instant food products
35423,whipped/sour cream
35424,hygiene articles
35425,fruit/vegetable juice
35426,flour
35427,frozen meals
35428,curd
35429,soda
35430,soda
35431,bottled water
35432,dishes
35433,domestic eggs
35434,newspapers
35435,napkins
35436,cat food
35437,semi-finished bread
35438,pastry
35439,sugar
35440,brown bread
35441,spread cheese
35442,shopping bags
35443,curd
35444,margarine
35445,shopping bags
35446,pickled vegetables
35447,chocolate
35448,coffee
35449,yogurt
35450,yogurt
35451,chocolate
35452,soda
35453,domestic eggs
35454,cream cheese 
35455,long life bakery product
35456,waffles
35457,artif. sweetener
35458,fruit/vegetable juice
35459,butter
35460,hard cheese
35461,coffee
35462,rolls/buns
35463,domestic eggs
35464,bottled beer
35465,detergent
35466,bottled beer
35467,soda
35468,soda
35469,margarine
35470,other vegetables
35471,salty snack
35472,soda
35473,bottled water
35474,shopping bags
35475,napkins
35476,flower (seeds)
35477,soda
35478,spices
35479,whole milk
35480,shopping bags
35481,chocolate
35482,rum
35483,rolls/buns
35484,yogurt
35485,rolls/buns
35486,margarine
35487,butter
35488,shopping bags
35489,candy
35490,dishes
35491,chocolate
35492,newspapers
35493,soda
35494,other vegetables
35495,dessert
35496,whipped/sour cream
35497,newspapers
35498,rolls/buns
35499,potato products
35500,roll products 
35501,detergent
35502,fruit/vegetable juice
35503,domestic eggs
35504,salt
35505,specialty cheese
35506,red/blush wine
35507,margarine
35508,photo/film
35509,specialty chocolate
35510,shopping bags
35511,curd
35512,soda
35513,rice
35514,waffles
35515,seasonal products
35516,frozen vegetables
35517,dental care
35518,female sanitary products
35519,frozen fish
35520,specialty vegetables
35521,frozen meals
35522,frozen fish
35523,whole milk
35524,napkins
35525,butter
35526,dental care
35527,butter milk
35528,frozen vegetables
35529,specialty chocolate
35530,margarine
35531,frozen fish
35532,long life bakery product
35533,whole milk
35534,long life bakery product
35535,spices
35536,domestic eggs
35537,cream cheese 
35538,napkins
35539,dishes
35540,bottled beer
35541,sliced cheese
35542,softener
35543,cream cheese 
35544,frozen vegetables
35545,whipped/sour cream
35546,pastry
35547,shopping bags
35548,candles
35549,newspapers
35550,processed cheese
35551,brandy
35552,semi-finished bread
35553,other vegetables
35554,soda
35555,soups
35556,whipped/sour cream
35557,pastry
35558,salty snack
35559,sugar
35560,hard cheese
35561,bottled water
35562,instant coffee
35563,soda
35564,shopping bags
35565,margarine
35566,vinegar
35567,liquor (appetizer)
35568,seasonal products
35569,tea
35570,shopping bags
35571,coffee
35572,curd
35573,bottled beer
35574,UHT-milk
35575,pastry
35576,pasta
35577,cake bar
35578,mayonnaise
35579,frozen vegetables
35580,butter milk
35581,specialty chocolate
35582,baking powder
35583,newspapers
35584,newspapers
35585,margarine
35586,canned fish
35587,pot plants
35588,waffles
35589,abrasive cleaner
35590,yogurt
35591,butter milk
35592,whole milk
35593,specialty chocolate
35594,cream cheese 
35595,domestic eggs
35596,bottled water
35597,shopping bags
35598,yogurt
35599,newspapers
35600,frozen potato products
35601,newspapers
35602,baking powder
35603,ketchup
35604,shopping bags
35605,butter
35606,flour
35607,dish cleaner
35608,hard cheese
35609,soda
35610,curd cheese
35611,flour
35612,red/blush wine
35613,rolls/buns
35614,butter
35615,liqueur
35616,waffles
35617,fruit/vegetable juice
35618,frozen vegetables
35619,napkins
35620,oil
35621,salty snack
35622,shopping bags
35623,soda
35624,bottled beer
35625,domestic eggs
35626,waffles
35627,processed cheese
35628,candles
35629,cereals
35630,pickled vegetables
35631,whipped/sour cream
35632,bottled beer
35633,soda
35634,frozen meals
35635,soda
35636,soda
35637,napkins
35638,oil
35639,seasonal products
35640,decalcifier
35641,pastry
35642,dishes
35643,red/blush wine
35644,cat food
35645,frozen vegetables
35646,whole milk
35647,long life bakery product
35648,sliced cheese
35649,red/blush wine
35650,bottled water
35651,sparkling wine
35652,candy
35653,white bread
35654,Instant food products
35655,napkins
35656,cat food
35657,dish cleaner
35658,shopping bags
35659,shopping bags
35660,whole milk
35661,popcorn
35662,specialty cheese
35663,roll products 
35664,flower (seeds)
35665,domestic eggs
35666,photo/film
35667,chocolate
35668,long life bakery product
35669,waffles
35670,dog food
35671,soda
35672,rolls/buns
35673,canned vegetables
35674,bottled water
35675,specialty chocolate
35676,domestic eggs
35677,bottled water
35678,waffles
35679,frozen meals
35680,curd
35681,shopping bags
35682,white bread
35683,shopping bags
35684,shopping bags
35685,waffles
35686,yogurt
35687,whole milk
35688,soda
35689,frozen vegetables
35690,waffles
35691,semi-finished bread
35692,long life bakery product
35693,pastry
35694,cat food
35695,specialty bar
35696,pickled vegetables
35697,newspapers
35698,dog food
35699,chocolate
35700,soft cheese
35701,hygiene articles
35702,soda
35703,kitchen towels
35704,pastry
35705,rolls/buns
35706,soda
35707,other vegetables
35708,fruit/vegetable juice
35709,other vegetables
35710,domestic eggs
35711,decalcifier
35712,fruit/vegetable juice
35713,dog food
35714,bottled beer
35715,salty snack
35716,soda
35717,napkins
35718,house keeping products
35719,bottled water
35720,napkins
35721,cat food
35722,misc. beverages
35723,chocolate
35724,meat spreads
35725,pasta
35726,sugar
35727,waffles
35728,cleaner
35729,whipped/sour cream
35730,hygiene articles
35731,shopping bags
35732,prosecco
35733,brown bread
35734,brown bread
35735,pickled vegetables
35736,cereals
35737,domestic eggs
35738,waffles
35739,honey
35740,candles
35741,bottled water
35742,frozen vegetables
35743,domestic eggs
35744,pot plants
35745,whipped/sour cream
35746,rolls/buns
35747,soda
35748,frozen vegetables
35749,soda
35750,other vegetables
35751,soft cheese
35752,butter milk
35753,baking powder
35754,frozen dessert
35755,bottled water
35756,specialty cheese
35757,flower (seeds)
35758,detergent
35759,butter
35760,pastry
35761,coffee
35762,dish cleaner
35763,kitchen towels
35764,meat spreads
35765,liquor (appetizer)
35766,specialty fat
35767,processed cheese
35768,chewing gum
35769,mustard
35770,snack products
35771,cake bar
35772,newspapers
35773,rum
35774,curd
35775,flour
35776,soda
35777,coffee
35778,whole milk
35779,semi-finished bread
35780,pastry
35781,margarine
35782,bottled water
35783,soda
35784,hygiene articles
35785,soft cheese
35786,cream cheese 
35787,softener
35788,bottled beer
35789,curd
35790,soda
35791,waffles
35792,semi-finished bread
35793,bottled beer
35794,abrasive cleaner
35795,frozen vegetables
35796,pastry
35797,soft cheese
35798,soda
35799,cat food
35800,flower (seeds)
35801,salty snack
35802,whipped/sour cream
35803,pastry
35804,frozen dessert
35805,newspapers
35806,whipped/sour cream
35807,pasta
35808,frozen dessert
35809,spices
35810,semi-finished bread
35811,shopping bags
35812,frozen vegetables
35813,rolls/buns
35814,brown bread
35815,newspapers
35816,pot plants
35817,waffles
35818,whipped/sour cream
35819,butter
35820,whipped/sour cream
35821,soda
35822,soda
35823,margarine
35824,domestic eggs
35825,canned beer
35826,coffee
35827,shopping bags
35828,soda
35829,oil
35830,dishes
35831,sliced cheese
35832,hygiene articles
35833,chocolate
35834,cream cheese 
35835,bottled beer
35836,misc. beverages
35837,shopping bags
35838,semi-finished bread
35839,root vegetables
35840,fruit/vegetable juice
35841,cereals
35842,bottled water
35843,bottled water
35844,frozen vegetables
35845,artif. sweetener
35846,bottled beer
35847,candy
35848,white bread
35849,root vegetables
35850,brown bread
35851,pasta
35852,bottled beer
35853,berries
35854,ready soups
35855,shopping bags
35856,shopping bags
35857,pastry
35858,domestic eggs
35859,sugar
35860,waffles
35861,salty snack
35862,butter milk
35863,whole milk
35864,roll products 
35865,zwieback
35866,nut snack
35867,baking powder
35868,other vegetables
35869,bottled water
35870,candles
35871,soda
35872,soft cheese
35873,margarine
35874,yogurt
35875,frozen meals
35876,chocolate
35877,flour
35878,candy
35879,salt
35880,candy
35881,dishes
35882,hygiene articles
35883,hard cheese
35884,fruit/vegetable juice
35885,newspapers
35886,chocolate
35887,pastry
35888,sweet spreads
35889,rolls/buns
35890,canned vegetables
35891,chocolate
35892,brown bread
35893,flour
35894,domestic eggs
35895,whole milk
35896,white bread
35897,yogurt
35898,soda
35899,sliced cheese
35900,canned beer
35901,detergent
35902,newspapers
35903,napkins
35904,curd
35905,sugar
35906,flower (seeds)
35907,other vegetables
35908,salty snack
35909,ice cream
35910,newspapers
35911,rolls/buns
35912,meat spreads
35913,rolls/buns
35914,rolls/buns
35915,ice cream
35916,fruit/vegetable juice
35917,dish cleaner
35918,margarine
35919,yogurt
35920,margarine
35921,rice
35922,oil
35923,detergent
35924,waffles
35925,domestic eggs
35926,yogurt
35927,packaged fruit/vegetables
35928,canned beer
35929,other vegetables
35930,white wine
35931,whipped/sour cream
35932,chocolate
35933,root vegetables
35934,napkins
35935,red/blush wine
35936,pot plants
35937,chocolate
35938,dental care
35939,margarine
35940,specialty vegetables
35941,cream cheese 
35942,rolls/buns
35943,UHT-milk
35944,shopping bags
35945,soft cheese
35946,domestic eggs
35947,salty snack
35948,organic products
35949,newspapers
35950,bottled beer
35951,pasta
35952,cream cheese 
35953,pot plants
35954,white bread
35955,specialty chocolate
35956,pasta
35957,pasta
35958,brown bread
35959,salty snack
35960,yogurt
35961,salty snack
35962,whole milk
35963,soda
35964,whipped/sour cream
35965,pasta
35966,pudding powder
35967,chocolate
35968,chocolate
35969,hard cheese
35970,frozen vegetables
35971,cat food
35972,bottled beer
35973,chewing gum
35974,salty snack
35975,potato products
35976,bottled beer
35977,cream
35978,bottled water
35979,domestic eggs
35980,detergent
35981,bottled beer
35982,artif. sweetener
35983,other vegetables
35984,napkins
35985,dishes
35986,soda
35987,chocolate
35988,softener
35989,chocolate
35990,Instant food products
35991,frozen fruits
35992,rolls/buns
35993,pastry
35994,rolls/buns
35995,soda
35996,fruit/vegetable juice
35997,pastry
35998,soda
35999,soda
36000,bottled water
36001,bottled beer
36002,rolls/buns
36003,whole milk
36004,white bread
36005,domestic eggs
36006,soda
36007,soda
36008,seasonal products
36009,sugar
36010,frozen vegetables
36011,softener
36012,cake bar
36013,fruit/vegetable juice
36014,hygiene articles
36015,cream cheese 
36016,newspapers
36017,fruit/vegetable juice
36018,flower (seeds)
36019,whipped/sour cream
36020,canned fish
36021,margarine
36022,house keeping products
36023,coffee
36024,spices
36025,white wine
36026,baking powder
36027,napkins
36028,popcorn
36029,pickled vegetables
36030,chocolate
36031,waffles
36032,candles
36033,long life bakery product
36034,cake bar
36035,semi-finished bread
36036,napkins
36037,shopping bags
36038,sweet spreads
36039,brown bread
36040,white wine
36041,chocolate
36042,fruit/vegetable juice
36043,spread cheese
36044,shopping bags
36045,candy
36046,chewing gum
36047,bottled water
36048,yogurt
36049,canned beer
36050,detergent
36051,hygiene articles
36052,yogurt
36053,nut snack
36054,hard cheese
36055,napkins
36056,fruit/vegetable juice
36057,butter milk
36058,newspapers
36059,spices
36060,canned beer
36061,popcorn
36062,oil
36063,shopping bags
36064,napkins
36065,fruit/vegetable juice
36066,newspapers
36067,yogurt
36068,long life bakery product
36069,chewing gum
36070,candy
36071,white bread
36072,rolls/buns
36073,popcorn
36074,canned fish
36075,sugar
36076,dessert
36077,butter
36078,hygiene articles
36079,detergent
36080,frozen vegetables
36081,newspapers
36082,napkins
36083,canned fish
36084,shopping bags
36085,sugar
36086,fruit/vegetable juice
36087,soda
36088,candy
36089,candy
36090,chocolate
36091,flour
36092,shopping bags
36093,white bread
36094,fruit/vegetable juice
36095,shopping bags
36096,whipped/sour cream
36097,newspapers
36098,soda
36099,pastry
36100,whole milk
36101,brown bread
36102,brown bread
36103,UHT-milk
36104,bottled water
36105,brown bread
36106,canned vegetables
36107,chocolate
36108,shopping bags
36109,long life bakery product
36110,canned vegetables
36111,whipped/sour cream
36112,baking powder
36113,specialty chocolate
36114,soda
36115,pastry
36116,oil
36117,fruit/vegetable juice
36118,canned fish
36119,chocolate
36120,herbs
36121,hard cheese
36122,brown bread
36123,canned beer
36124,seasonal products
36125,canned vegetables
36126,hygiene articles
36127,specialty chocolate
36128,whipped/sour cream
36129,butter milk
36130,domestic eggs
36131,skin care
36132,margarine
36133,cat food
36134,chocolate marshmallow
36135,baking powder
36136,condensed milk
36137,pastry
36138,yogurt
36139,newspapers
36140,whipped/sour cream
36141,spread cheese
36142,margarine
36143,chocolate
36144,soda
36145,pickled vegetables
36146,napkins
36147,margarine
36148,waffles
36149,salty snack
36150,soda
36151,semi-finished bread
36152,rolls/buns
36153,frozen vegetables
36154,zwieback
36155,mustard
36156,soda
36157,yogurt
36158,rolls/buns
36159,rolls/buns
36160,bottled water
36161,chewing gum
36162,detergent
36163,bottled beer
36164,white wine
36165,hard cheese
36166,salty snack
36167,bottled beer
36168,frozen vegetables
36169,UHT-milk
36170,seasonal products
36171,long life bakery product
36172,long life bakery product
36173,newspapers
36174,mustard
36175,whipped/sour cream
36176,candy
36177,whipped/sour cream
36178,yogurt
36179,rolls/buns
36180,soft cheese
36181,cream cheese 
36182,zwieback
36183,pot plants
36184,coffee
36185,oil
36186,yogurt
36187,semi-finished bread
36188,canned beer
36189,skin care
36190,newspapers
36191,long life bakery product
36192,white bread
36193,dessert
36194,soda
36195,seasonal products
36196,frozen vegetables
36197,bottled water
36198,sliced cheese
36199,hygiene articles
36200,hygiene articles
36201,spread cheese
36202,UHT-milk
36203,newspapers
36204,beverages
36205,brown bread
36206,soda
36207,waffles
36208,soft cheese
36209,whole milk
36210,soda
36211,flour
36212,salty snack
36213,curd
36214,chocolate marshmallow
36215,newspapers
36216,cat food
36217,dog food
36218,other vegetables
36219,frozen vegetables
36220,rolls/buns
36221,coffee
36222,napkins
36223,mayonnaise
36224,shopping bags
36225,yogurt
36226,bottled beer
36227,shopping bags
36228,semi-finished bread
36229,chocolate
36230,soda
36231,brown bread
36232,sliced cheese
36233,salty snack
36234,whipped/sour cream
36235,misc. beverages
36236,frozen vegetables
36237,canned beer
36238,seasonal products
36239,domestic eggs
36240,frozen meals
36241,frozen potato products
36242,UHT-milk
36243,bottled water
36244,whole milk
36245,pastry
36246,photo/film
36247,rolls/buns
36248,canned beer
36249,sugar
36250,pot plants
36251,yogurt
36252,whole milk
36253,liquor
36254,UHT-milk
36255,whole milk
36256,pastry
36257,yogurt
36258,soda
36259,canned beer
36260,frozen vegetables
36261,napkins
36262,long life bakery product
36263,dental care
36264,misc. beverages
36265,condensed milk
36266,brown bread
36267,hygiene articles
36268,soda
36269,artif. sweetener
36270,white bread
36271,nut snack
36272,cream cheese 
36273,soups
36274,detergent
36275,dog food
36276,sliced cheese
36277,domestic eggs
36278,domestic eggs
36279,oil
36280,soda
36281,margarine
36282,soda
36283,napkins
36284,detergent
36285,specialty bar
36286,rolls/buns
36287,rolls/buns
36288,margarine
36289,sugar
36290,jam
36291,sauces
36292,hygiene articles
36293,shopping bags
36294,fruit/vegetable juice
36295,domestic eggs
36296,bottled beer
36297,roll products 
36298,dishes
36299,female sanitary products
36300,shopping bags
36301,candy
36302,shopping bags
36303,candles
36304,soda
36305,canned beer
36306,salty snack
36307,soda
36308,fruit/vegetable juice
36309,shopping bags
36310,hard cheese
36311,canned vegetables
36312,shopping bags
36313,rolls/buns
36314,pot plants
36315,sliced cheese
36316,chocolate
36317,frozen vegetables
36318,bottled water
36319,organic products
36320,newspapers
36321,white bread
36322,hard cheese
36323,candles
36324,margarine
36325,bottled beer
36326,dishes
36327,rolls/buns
36328,kitchen towels
36329,misc. beverages
36330,white bread
36331,chocolate
36332,soups
36333,canned beer
36334,bottled water
36335,shopping bags
36336,rolls/buns
36337,whole milk
36338,cream cheese 
36339,shopping bags
36340,rolls/buns
36341,rolls/buns
36342,margarine
36343,flower (seeds)
36344,oil
36345,canned beer
36346,Instant food products
36347,misc. beverages
36348,newspapers
36349,rolls/buns
36350,detergent
36351,oil
36352,sugar
36353,whipped/sour cream
36354,dishes
36355,margarine
36356,brown bread
36357,rice
36358,newspapers
36359,shopping bags
36360,house keeping products
36361,chocolate
36362,sugar
36363,canned fish
36364,sauces
36365,detergent
36366,fruit/vegetable juice
36367,misc. beverages
36368,soda
36369,mustard
36370,other vegetables
36371,yogurt
36372,misc. beverages
36373,canned vegetables
36374,oil
36375,long life bakery product
36376,misc. beverages
36377,yogurt
36378,soda
36379,yogurt
36380,semi-finished bread
36381,meat spreads
36382,misc. beverages
36383,bottled water
36384,bottled water
36385,sugar
36386,other vegetables
36387,misc. beverages
36388,sweet spreads
36389,soda
36390,pastry
36391,roll products 
36392,napkins
36393,salty snack
36394,sugar
36395,butter milk
36396,candy
36397,hygiene articles
36398,pastry
36399,soda
36400,yogurt
36401,napkins
36402,bottled water
36403,sweet spreads
36404,chocolate
36405,butter
36406,whole milk
36407,semi-finished bread
36408,rolls/buns
36409,newspapers
36410,newspapers
36411,hygiene articles
36412,semi-finished bread
36413,pot plants
36414,shopping bags
36415,bottled water
36416,brown bread
36417,domestic eggs
36418,bottled water
36419,cream cheese 
36420,newspapers
36421,cereals
36422,cream cheese 
36423,butter
36424,bottled water
36425,white bread
36426,dessert
36427,beverages
36428,mustard
36429,cream cheese 
36430,yogurt
36431,semi-finished bread
36432,margarine
36433,soda
36434,flour
36435,bottled water
36436,rolls/buns
36437,mustard
36438,other vegetables
36439,long life bakery product
36440,soda
36441,flour
36442,flour
36443,rice
36444,canned fish
36445,cream cheese 
36446,specialty chocolate
36447,brown bread
36448,fruit/vegetable juice
36449,napkins
36450,napkins
36451,sliced cheese
36452,mustard
36453,curd
36454,soda
36455,whole milk
36456,pastry
36457,butter
36458,tea
36459,butter
36460,yogurt
36461,canned vegetables
36462,mayonnaise
36463,butter
36464,rolls/buns
36465,margarine
36466,sliced cheese
36467,baking powder
36468,rice
36469,whole milk
36470,frozen fish
36471,domestic eggs
36472,napkins
36473,cat food
36474,cling film/bags
36475,yogurt
36476,bottled beer
36477,hygiene articles
36478,herbs
36479,curd
36480,cereals
36481,napkins
36482,bottled water
36483,coffee
36484,rolls/buns
36485,detergent
36486,fruit/vegetable juice
36487,shopping bags
36488,fruit/vegetable juice
36489,soda
36490,domestic eggs
36491,canned fruit
36492,pickled vegetables
36493,brown bread
36494,napkins
36495,salt
36496,bottled water
36497,candy
36498,dish cleaner
36499,baking powder
36500,zwieback
36501,candy
36502,bottled water
36503,salty snack
36504,soda
36505,frozen meals
36506,rolls/buns
36507,waffles
36508,fruit/vegetable juice
36509,waffles
36510,hygiene articles
36511,margarine
36512,frozen meals
36513,baking powder
36514,shopping bags
36515,bottled water
36516,cereals
36517,other vegetables
36518,fruit/vegetable juice
36519,cling film/bags
36520,fruit/vegetable juice
36521,napkins
36522,cling film/bags
36523,Instant food products
36524,dishes
36525,waffles
36526,long life bakery product
36527,hard cheese
36528,rolls/buns
36529,mayonnaise
36530,fruit/vegetable juice
36531,rolls/buns
36532,misc. beverages
36533,coffee
36534,white bread
36535,rolls/buns
36536,canned beer
36537,white wine
36538,sauces
36539,hygiene articles
36540,newspapers
36541,fruit/vegetable juice
36542,napkins
36543,bottled beer
36544,pastry
36545,newspapers
36546,meat spreads
36547,sugar
36548,coffee
36549,domestic eggs
36550,salt
36551,rolls/buns
36552,whole milk
36553,baking powder
36554,salty snack
36555,coffee
36556,newspapers
36557,ketchup
36558,newspapers
36559,waffles
36560,popcorn
36561,cleaner
36562,shopping bags
36563,napkins
36564,chocolate
36565,shopping bags
36566,specialty cheese
36567,shopping bags
36568,newspapers
36569,specialty bar
36570,fruit/vegetable juice
36571,oil
36572,liqueur
36573,dishes
36574,sugar
36575,brown bread
36576,zwieback
36577,flour
36578,margarine
36579,frozen vegetables
36580,rolls/buns
36581,soda
36582,shopping bags
36583,soda
36584,whipped/sour cream
36585,cat food
36586,pastry
36587,root vegetables
36588,whipped/sour cream
36589,chocolate
36590,rolls/buns
36591,whole milk
36592,salty snack
36593,white bread
36594,shopping bags
36595,bottled beer
36596,bottled beer
36597,cake bar
36598,coffee
36599,hard cheese
36600,soft cheese
36601,whole milk
36602,yogurt
36603,rolls/buns
36604,shopping bags
36605,domestic eggs
36606,coffee
36607,flour
36608,newspapers
36609,shopping bags
36610,shopping bags
36611,bathroom cleaner
36612,napkins
36613,whipped/sour cream
36614,dessert
36615,soft cheese
36616,shopping bags
36617,detergent
36618,chocolate
36619,sugar
36620,canned fish
36621,hard cheese
36622,bottled beer
36623,butter milk
36624,detergent
36625,dishes
36626,pastry
36627,rolls/buns
36628,napkins
36629,domestic eggs
36630,bottled beer
36631,sliced cheese
36632,yogurt
36633,chocolate
36634,shopping bags
36635,newspapers
36636,vinegar
36637,mustard
36638,dishes
36639,chewing gum
36640,bottled beer
36641,fruit/vegetable juice
36642,soda
36643,soda
36644,chocolate
36645,misc. beverages
36646,specialty bar
36647,sugar
36648,whole milk
36649,pudding powder
36650,whipped/sour cream
36651,other vegetables
36652,newspapers
36653,sugar
36654,baking powder
36655,hard cheese
36656,newspapers
36657,whipped/sour cream
36658,other vegetables
36659,napkins
36660,salty snack
36661,pudding powder
36662,specialty bar
36663,bottled beer
36664,soda
36665,shopping bags
36666,rolls/buns
36667,newspapers
36668,chocolate
36669,semi-finished bread
36670,shopping bags
36671,shopping bags
36672,shopping bags
36673,shopping bags
36674,hygiene articles
36675,napkins
36676,chocolate
36677,pickled vegetables
36678,shopping bags
36679,light bulbs
36680,bottled water
36681,brown bread
36682,sugar
36683,specialty cheese
36684,newspapers
36685,bottled beer
36686,curd
36687,soda
36688,butter milk
36689,specialty chocolate
36690,bottled water
36691,pet care
36692,rolls/buns
36693,beverages
36694,packaged fruit/vegetables
36695,sweet spreads
36696,soft cheese
36697,whipped/sour cream
36698,pet care
36699,male cosmetics
36700,shopping bags
36701,shopping bags
36702,cleaner
36703,chocolate
36704,newspapers
36705,white wine
36706,soda
36707,domestic eggs
36708,shopping bags
36709,nut snack
36710,oil
36711,mayonnaise
36712,shopping bags
36713,fruit/vegetable juice
36714,shopping bags
36715,shopping bags
36716,shopping bags
36717,shopping bags
36718,sweet spreads
36719,red/blush wine
36720,chewing gum
36721,detergent
36722,other vegetables
36723,dishes
36724,whipped/sour cream
36725,butter
36726,meat spreads
36727,bottled beer
36728,pastry
36729,fruit/vegetable juice
36730,whipped/sour cream
36731,rolls/buns
36732,soft cheese
36733,pastry
36734,honey
36735,bottled water
36736,spread cheese
36737,candy
36738,packaged fruit/vegetables
36739,canned beer
36740,chocolate
36741,fruit/vegetable juice
36742,soda
36743,coffee
36744,mayonnaise
36745,butter
36746,cereals
36747,rolls/buns
36748,waffles
36749,fruit/vegetable juice
36750,fruit/vegetable juice
36751,misc. beverages
36752,whole milk
36753,fruit/vegetable juice
36754,soda
36755,sugar
36756,sugar
36757,cat food
36758,butter
36759,chocolate
36760,soda
36761,specialty bar
36762,soda
36763,cling film/bags
36764,waffles
36765,female sanitary products
36766,pastry
36767,dental care
36768,misc. beverages
36769,soft cheese
36770,brown bread
36771,frozen meals
36772,bottled water
36773,soda
36774,cling film/bags
36775,mayonnaise
36776,frozen fish
36777,other vegetables
36778,canned vegetables
36779,fruit/vegetable juice
36780,pasta
36781,whipped/sour cream
36782,shopping bags
36783,margarine
36784,tea
36785,soda
36786,other vegetables
36787,fruit/vegetable juice
36788,yogurt
36789,flour
36790,soups
36791,onions
36792,brown bread
36793,domestic eggs
36794,soda
36795,brown bread
36796,brown bread
36797,margarine
36798,artif. sweetener
36799,bottled beer
36800,canned beer
36801,snack products
36802,meat spreads
36803,oil
36804,margarine
36805,oil
36806,chewing gum
36807,soda
36808,rolls/buns
36809,yogurt
36810,domestic eggs
36811,napkins
36812,whole milk
36813,domestic eggs
36814,napkins
36815,whipped/sour cream
36816,rolls/buns
36817,fruit/vegetable juice
36818,frozen meals
36819,rum
36820,whipped/sour cream
36821,brown bread
36822,long life bakery product
36823,dish cleaner
36824,pot plants
36825,yogurt
36826,candy
36827,whole milk
36828,cat food
36829,chocolate
36830,liquor
36831,yogurt
36832,soda
36833,rolls/buns
36834,processed cheese
36835,white bread
36836,domestic eggs
36837,napkins
36838,frozen meals
36839,candles
36840,soda
36841,cat food
36842,yogurt
36843,salty snack
36844,sliced cheese
36845,soda
36846,sugar
36847,flour
36848,whole milk
36849,frozen vegetables
36850,soap
36851,pasta
36852,whole milk
36853,margarine
36854,specialty cheese
36855,whipped/sour cream
36856,candy
36857,butter
36858,frozen potato products
36859,pastry
36860,dessert
36861,frozen meals
36862,UHT-milk
36863,dessert
36864,onions
